user_id,subscription_start_date,subscription_end_date,plan_type,is_churned,mrr
U02629,2023-11-09,2024-07-06,enterprise,True,199.0
U02630,2023-12-20,2024-09-15,enterprise,True,199.0
U02631,2023-10-13,2023-12-12,free,True,0.0
U02632,2024-06-10,,free,False,0.0
U02633,2023-05-02,2023-07-01,free,True,0.0
U02634,2023-06-27,2024-04-22,pro,True,49.0
U02635,2024-02-26,,free,False,0.0
U02636,2023-03-11,2024-02-04,enterprise,True,199.0
U02637,2023-10-11,,free,False,0.0
U02638,2023-06-26,2024-06-20,pro,True,49.0
U02639,2023-06-29,2024-01-25,pro,True,49.0
U02640,2023-09-13,,free,False,0.0
U02641,2023-05-30,,free,False,0.0
U02642,2023-11-27,2024-08-23,free,True,0.0
U02643,2023-11-03,2024-01-02,enterprise,True,199.0
U02644,2024-02-07,,free,False,0.0
U02645,2024-06-23,2025-03-20,pro,True,49.0
U02646,2023-07-21,2023-08-20,pro,True,49.0
U02647,2023-10-03,,free,False,0.0
U02648,2024-03-30,2024-07-28,enterprise,True,199.0
U02649,2024-02-05,2025-03-01,enterprise,True,199.0
U02650,2024-04-13,2024-05-13,pro,True,49.0
U02651,2023-03-19,,free,False,0.0
U02652,2023-05-18,2023-06-17,pro,True,49.0
U02653,2024-02-17,,free,False,0.0
U02654,2024-06-22,2024-11-19,pro,True,49.0
U02655,2023-10-12,,free,False,0.0
U02656,2024-01-25,2024-02-24,pro,True,49.0
U02657,2024-04-26,2024-12-22,pro,True,49.0
U02658,2024-05-14,,free,False,0.0
U02659,2023-12-02,,free,False,0.0
U02660,2023-01-08,2023-04-08,free,True,0.0
U02661,2023-06-02,2023-12-29,free,True,0.0
U02662,2024-05-01,2024-10-28,pro,True,49.0
U02663,2024-02-14,2025-06-08,pro,True,49.0
U02664,2023-03-17,2023-09-13,free,True,0.0
U02665,2024-02-12,,free,False,0.0
U02666,2023-09-05,2025-02-26,enterprise,True,199.0
U02667,2024-03-15,,free,False,0.0
U02668,2023-08-15,2023-09-14,enterprise,True,199.0
U02669,2024-05-21,,free,False,0.0
U02670,2023-10-19,2025-04-11,pro,True,49.0
U02671,2023-11-27,,free,False,0.0
U02672,2023-10-18,,free,False,0.0
U02673,2023-12-12,,free,False,0.0
U02674,2023-05-28,2023-06-27,pro,True,49.0
U02675,2024-05-11,,free,False,0.0
U02676,2024-02-12,2024-09-09,pro,True,49.0
U02677,2023-04-03,2023-08-01,free,True,0.0
U02678,2023-02-17,,free,False,0.0
U02679,2023-04-12,,free,False,0.0
U02680,2024-05-12,2024-08-10,free,True,0.0
U02681,2023-01-27,2023-03-28,free,True,0.0
U02682,2023-06-15,2023-09-13,free,True,0.0
U02683,2023-07-04,2023-12-31,pro,True,49.0
U02684,2024-03-27,2025-01-21,enterprise,True,199.0
U02685,2024-05-06,2024-09-03,pro,True,49.0
U02686,2023-01-01,,free,False,0.0
U02687,2024-04-04,2024-07-03,free,True,0.0
U02688,2023-07-27,,free,False,0.0
U02689,2023-05-27,2024-03-22,free,True,0.0
U02690,2023-11-06,,free,False,0.0
U02691,2023-06-12,,free,False,0.0
U02692,2023-10-08,,free,False,0.0
U02693,2023-04-06,,free,False,0.0
U02694,2024-01-05,,free,False,0.0
U02695,2023-10-29,2025-03-22,free,True,0.0
U02696,2023-03-26,,free,False,0.0
U02697,2024-03-06,2024-10-02,enterprise,True,199.0
U02698,2023-06-19,,free,False,0.0
U02699,2023-03-05,2024-08-26,free,True,0.0
U02700,2024-04-01,2024-08-29,free,True,0.0
U02701,2023-11-09,,free,False,0.0
U02702,2023-10-21,2024-05-18,pro,True,49.0
U02703,2024-03-15,,free,False,0.0
U02704,2023-04-04,,free,False,0.0
U02705,2023-05-29,2023-09-26,pro,True,49.0
U02706,2023-01-02,,free,False,0.0
U02707,2023-09-07,2023-10-07,pro,True,49.0
U02708,2024-06-27,2025-04-23,pro,True,49.0
U02709,2023-03-21,,free,False,0.0
U02710,2023-05-16,,free,False,0.0
U02711,2023-08-30,2023-09-29,pro,True,49.0
U02712,2024-06-23,2024-07-23,enterprise,True,199.0
U02713,2024-05-11,2024-10-08,pro,True,49.0
U02714,2023-01-10,,free,False,0.0
U02715,2023-02-07,2023-03-09,free,True,0.0
U02716,2024-02-04,2024-10-31,pro,True,49.0
U02717,2023-06-21,2023-08-20,free,True,0.0
U02718,2024-03-08,,free,False,0.0
U02719,2023-06-11,2023-08-10,pro,True,49.0
U02720,2024-05-04,,free,False,0.0
U02721,2023-04-16,2024-10-07,pro,True,49.0
U02722,2023-10-12,2024-03-10,enterprise,True,199.0
U02723,2024-01-28,,free,False,0.0
U02724,2023-04-28,2023-08-26,pro,True,49.0
U02725,2023-04-23,2023-06-22,pro,True,49.0
U02726,2023-05-31,2023-06-30,free,True,0.0
U02727,2023-11-17,,free,False,0.0
U02728,2024-02-02,2025-03-28,free,True,0.0
U02729,2023-12-25,2024-04-23,enterprise,True,199.0
U02730,2023-05-27,2024-01-22,free,True,0.0
U02731,2024-01-27,,free,False,0.0
U02732,2023-05-17,,free,False,0.0
U02733,2023-05-27,,free,False,0.0
U02734,2023-04-15,2024-02-09,free,True,0.0
U02735,2024-07-29,2024-09-27,free,True,0.0
U02736,2023-01-09,,free,False,0.0
U02737,2023-07-21,2024-03-17,free,True,0.0
U02738,2024-04-20,2025-10-12,enterprise,True,199.0
U02739,2024-02-19,2024-03-20,pro,True,49.0
U02740,2023-08-07,,free,False,0.0
U02741,2023-07-27,2024-11-18,pro,True,49.0
U02742,2024-03-06,2024-04-05,free,True,0.0
U02743,2024-03-29,,free,False,0.0
U02744,2023-09-11,2024-02-08,free,True,0.0
U02745,2023-03-30,,free,False,0.0
U02746,2023-04-13,,free,False,0.0
U02747,2023-05-24,,free,False,0.0
U02748,2023-05-07,,free,False,0.0
U02749,2024-01-29,,free,False,0.0
U02750,2023-12-26,,free,False,0.0
U02751,2024-04-13,2025-05-08,enterprise,True,199.0
U02752,2023-11-30,2024-01-29,free,True,0.0
U02753,2023-06-12,2024-03-08,enterprise,True,199.0
U02754,2023-09-26,2024-08-21,free,True,0.0
U02755,2023-11-08,2024-06-05,free,True,0.0
U02756,2023-05-10,2024-02-04,enterprise,True,199.0
U02757,2023-09-21,2024-04-18,enterprise,True,199.0
U02758,2023-10-19,,free,False,0.0
U02759,2023-01-28,,free,False,0.0
U02760,2023-11-05,,free,False,0.0
U02761,2023-08-08,2024-03-05,pro,True,49.0
U02762,2024-08-06,2024-10-05,free,True,0.0
U02763,2024-06-28,2025-06-23,enterprise,True,199.0
U02764,2023-09-04,2024-10-28,pro,True,49.0
U02765,2024-02-06,,free,False,0.0
U02766,2023-11-05,2025-01-28,pro,True,49.0
U02767,2023-04-25,2023-10-22,pro,True,49.0
U02768,2023-10-27,2024-01-25,free,True,0.0
U02769,2024-07-01,2024-08-30,free,True,0.0
U02770,2024-03-12,2025-04-06,pro,True,49.0
U02771,2023-05-22,2023-12-18,free,True,0.0
U02772,2023-09-19,2024-09-13,pro,True,49.0
U02773,2024-05-26,,free,False,0.0
U02774,2023-05-11,2023-12-07,free,True,0.0
U02775,2024-08-05,,enterprise,False,199.0
U02776,2023-01-14,2023-02-13,free,True,0.0
U02777,2024-01-05,,free,False,0.0
U02778,2024-01-17,2024-05-16,pro,True,49.0
U02779,2023-06-29,2023-10-27,pro,True,49.0
U02780,2024-02-01,,free,False,0.0
U02781,2024-04-30,2024-09-27,pro,True,49.0
U02782,2024-01-10,,free,False,0.0
U02783,2023-06-26,2024-12-17,enterprise,True,199.0
U02784,2024-04-27,,free,False,0.0
U02785,2023-03-16,,free,False,0.0
U02786,2023-02-02,2023-03-04,pro,True,49.0
U02787,2023-04-16,2023-06-15,pro,True,49.0
U02788,2023-03-03,2023-07-01,enterprise,True,199.0
U02789,2023-09-26,,free,False,0.0
U02790,2023-10-07,2024-01-05,enterprise,True,199.0
U02791,2023-02-10,,free,False,0.0
U02792,2023-03-09,2023-04-08,free,True,0.0
U02793,2024-03-16,2024-12-11,enterprise,True,199.0
U02794,2024-06-04,,free,False,0.0
U02795,2023-10-21,,free,False,0.0
U02796,2024-06-28,2024-08-27,enterprise,True,199.0
U02797,2024-04-05,2025-01-30,enterprise,True,199.0
U02798,2024-03-29,2024-07-27,pro,True,49.0
U02799,2024-02-16,,free,False,0.0
U02800,2023-03-26,,free,False,0.0
U02801,2023-07-27,2024-07-21,free,True,0.0
U02802,2023-11-23,2023-12-23,free,True,0.0
U02803,2023-03-27,,free,False,0.0
U02804,2023-11-21,2023-12-21,free,True,0.0
U02805,2023-03-23,2023-12-18,free,True,0.0
U02806,2024-06-07,,free,False,0.0
U02807,2023-07-30,2023-11-27,pro,True,49.0
U02808,2023-06-09,,free,False,0.0
U02809,2024-01-21,2024-03-21,pro,True,49.0
U02810,2024-02-05,,free,False,0.0
U02811,2023-03-09,,free,False,0.0
U02812,2023-11-14,,free,False,0.0
U02813,2024-03-23,,free,False,0.0
U02814,2023-10-10,2024-11-03,free,True,0.0
U02815,2023-04-26,2023-11-22,pro,True,49.0
U02816,2023-09-08,,free,False,0.0
U02817,2023-04-23,2023-12-19,enterprise,True,199.0
U02818,2024-05-11,2025-11-02,pro,True,49.0
U02819,2023-06-24,2024-12-15,free,True,0.0
U02820,2024-05-03,2025-10-25,free,True,0.0
U02821,2023-03-23,2024-09-13,pro,True,49.0
U02822,2024-01-11,2024-03-11,pro,True,49.0
U02823,2023-07-03,2023-12-30,pro,True,49.0
U02824,2023-05-05,2023-06-04,pro,True,49.0
U02825,2023-01-13,,free,False,0.0
U02826,2023-05-21,,free,False,0.0
U02827,2023-02-08,2024-08-01,pro,True,49.0
U02828,2023-06-28,2024-09-20,free,True,0.0
U02829,2024-05-23,,free,False,0.0
U02830,2024-01-09,2024-09-05,pro,True,49.0
U02831,2024-06-19,,free,False,0.0
U02832,2024-06-13,,free,False,0.0
U02833,2023-10-28,2024-10-22,pro,True,49.0
U02834,2023-06-20,,free,False,0.0
U02835,2024-02-25,2025-03-21,enterprise,True,199.0
U02836,2023-06-08,2024-07-02,pro,True,49.0
U02837,2023-10-03,,free,False,0.0
U02838,2023-05-01,,free,False,0.0
U02839,2023-03-06,2023-04-05,pro,True,49.0
U02840,2023-12-18,2024-01-17,free,True,0.0
U02841,2024-04-03,2024-09-30,free,True,0.0
U02842,2023-10-26,2024-03-24,enterprise,True,199.0
U02843,2024-06-27,,pro,False,49.0
U02844,2023-03-07,,free,False,0.0
U02845,2023-09-27,,free,False,0.0
U02846,2023-03-26,2023-11-21,enterprise,True,199.0
U02847,2024-06-23,2025-02-18,enterprise,True,199.0
U02848,2024-04-11,,free,False,0.0
U02849,2024-07-08,2025-02-03,enterprise,True,199.0
U02850,2024-01-19,2024-09-15,free,True,0.0
U02851,2023-03-12,2023-06-10,free,True,0.0
U02852,2024-07-12,2025-02-07,free,True,0.0
U02853,2023-07-18,2024-09-10,free,True,0.0
U02854,2024-03-09,2024-10-05,pro,True,49.0
U02855,2023-08-01,2024-06-26,free,True,0.0
U02856,2023-09-27,2024-07-23,pro,True,49.0
U02857,2023-06-03,2024-06-27,free,True,0.0
U02858,2023-06-14,2023-07-14,free,True,0.0
U02859,2023-10-18,2023-11-17,free,True,0.0
U02860,2024-06-05,,free,False,0.0
U02861,2023-02-10,2023-08-09,free,True,0.0
U02862,2023-02-15,,free,False,0.0
U02863,2023-02-12,2023-10-10,pro,True,49.0
U02864,2023-09-11,2024-10-05,pro,True,49.0
U02865,2023-02-24,2023-12-21,pro,True,49.0
U02866,2024-05-27,2024-07-26,pro,True,49.0
U02867,2024-02-20,2024-08-18,enterprise,True,199.0
U02868,2024-01-28,,free,False,0.0
U02869,2023-06-09,2023-09-07,enterprise,True,199.0
U02870,2023-07-03,,free,False,0.0
U02871,2023-03-20,2023-06-18,pro,True,49.0
U02872,2024-04-23,2024-08-21,pro,True,49.0
U02873,2023-08-18,,free,False,0.0
U02874,2024-01-09,2024-03-09,enterprise,True,199.0
U02875,2023-09-12,,free,False,0.0
U02876,2024-03-22,2025-01-16,free,True,0.0
U02877,2023-12-20,2024-06-17,free,True,0.0
U02878,2023-10-05,,free,False,0.0
U02879,2023-04-22,2023-11-18,pro,True,49.0
U02880,2024-03-10,2024-08-07,free,True,0.0
U02881,2023-06-26,2024-09-18,pro,True,49.0
U02882,2024-06-28,2025-02-23,pro,True,49.0
U02883,2023-02-23,,free,False,0.0
U02884,2023-07-03,,free,False,0.0
U02885,2023-09-28,2024-11-21,free,True,0.0
U02886,2024-07-19,2025-08-13,enterprise,True,199.0
U02887,2023-03-09,2023-08-06,pro,True,49.0
U02888,2024-03-30,2025-09-21,free,True,0.0
U02889,2023-03-12,,free,False,0.0
U02890,2024-04-21,,free,False,0.0
U02891,2023-10-17,,free,False,0.0
U02892,2024-01-10,2025-02-03,enterprise,True,199.0
U02893,2023-12-31,2024-07-28,pro,True,49.0
U02894,2023-03-30,,free,False,0.0
U02895,2024-05-11,2024-08-09,pro,True,49.0
U02896,2023-01-12,2023-09-09,free,True,0.0
U02897,2024-01-15,2024-05-14,free,True,0.0
U02898,2023-08-17,2024-09-10,enterprise,True,199.0
U02899,2023-10-26,,free,False,0.0
U02900,2023-11-25,2024-03-24,free,True,0.0
U02901,2023-10-14,2024-05-11,free,True,0.0
U02902,2024-04-20,,free,False,0.0
U02903,2024-03-08,2025-07-31,free,True,0.0
U02904,2024-06-29,2025-02-24,pro,True,49.0
U02905,2023-08-31,2023-09-30,free,True,0.0
U02906,2023-09-09,,free,False,0.0
U02907,2023-07-04,2023-08-03,free,True,0.0
U02908,2023-01-12,2023-08-10,free,True,0.0
U02909,2024-03-24,2025-01-18,free,True,0.0
U02910,2023-01-28,2023-05-28,pro,True,49.0
U02911,2023-09-09,2024-07-05,pro,True,49.0
U02912,2023-12-21,,free,False,0.0
U02913,2023-01-17,2024-07-10,pro,True,49.0
U02914,2023-12-10,,free,False,0.0
U02915,2023-02-09,2023-09-07,free,True,0.0
U02916,2024-02-05,2025-01-30,pro,True,49.0
U02917,2023-11-23,2025-05-16,pro,True,49.0
U02918,2023-04-19,2024-04-13,free,True,0.0
U02919,2023-07-30,,free,False,0.0
U02920,2024-06-26,,free,False,0.0
U02921,2023-09-01,,free,False,0.0
U02922,2024-03-05,,free,False,0.0
U02923,2024-05-29,2024-10-26,pro,True,49.0
U02924,2023-03-03,,free,False,0.0
U02925,2023-05-26,,free,False,0.0
U02926,2023-10-14,,free,False,0.0
U02927,2023-05-13,2024-03-08,pro,True,49.0
U02928,2023-02-14,,free,False,0.0
U02929,2023-08-26,,free,False,0.0
U02930,2024-06-16,,free,False,0.0
U02931,2024-03-02,2024-10-28,pro,True,49.0
U02932,2024-01-28,2024-10-24,free,True,0.0
U02933,2024-04-14,,free,False,0.0
U02934,2023-03-28,,free,False,0.0
U02935,2023-04-08,,free,False,0.0
U02936,2024-06-02,2025-01-28,free,True,0.0
U02937,2023-05-17,,free,False,0.0
U02938,2024-02-08,,free,False,0.0
U02939,2023-04-22,2023-07-21,pro,True,49.0
U02940,2023-03-05,,free,False,0.0
U02941,2024-03-21,2025-07-14,pro,True,49.0
U02942,2023-05-14,,free,False,0.0
U02943,2023-10-04,2023-12-03,enterprise,True,199.0
U02944,2023-12-06,2024-01-05,enterprise,True,199.0
U02945,2023-10-26,2024-08-21,pro,True,49.0
U02946,2024-01-09,2024-07-07,enterprise,True,199.0
U02947,2024-02-07,,free,False,0.0
U02948,2024-01-13,2024-07-11,pro,True,49.0
U02949,2023-11-22,,free,False,0.0
U02950,2024-04-10,2025-06-04,pro,True,49.0
U02951,2023-11-08,2025-03-02,free,True,0.0
U02952,2023-08-28,,free,False,0.0
U02953,2023-04-01,2024-09-22,enterprise,True,199.0
U02954,2023-07-27,,free,False,0.0
U02955,2023-06-23,2023-09-21,pro,True,49.0
U02956,2023-05-21,2024-02-15,pro,True,49.0
U02957,2023-06-09,,free,False,0.0
U02958,2023-04-19,,free,False,0.0
U02959,2023-06-18,,free,False,0.0
U02960,2024-04-22,2024-12-18,enterprise,True,199.0
U02961,2024-05-16,2024-11-12,enterprise,True,199.0
U02962,2023-12-20,2024-06-17,pro,True,49.0
U02963,2024-04-12,2024-08-10,pro,True,49.0
U02964,2023-06-23,2024-05-18,free,True,0.0
U02965,2024-01-12,2025-07-05,free,True,0.0
U02966,2023-08-01,,free,False,0.0
U02967,2024-04-07,,free,False,0.0
U02968,2023-12-08,2025-01-31,free,True,0.0
U02969,2024-05-28,2024-06-27,free,True,0.0
U02970,2023-11-07,2024-05-05,pro,True,49.0
U02971,2023-06-21,2023-11-18,free,True,0.0
U02972,2023-05-24,2023-06-23,free,True,0.0
U02973,2023-06-11,,free,False,0.0
U02974,2023-12-07,2024-10-02,pro,True,49.0
U02975,2023-02-11,,free,False,0.0
U02976,2023-09-25,2024-03-23,free,True,0.0
U02977,2024-01-30,2024-02-29,enterprise,True,199.0
U02978,2023-06-01,,free,False,0.0
U02979,2023-04-28,2024-04-22,free,True,0.0
U02980,2023-10-10,2023-11-09,pro,True,49.0
U02981,2024-02-11,2024-06-10,free,True,0.0
U02982,2024-03-08,2024-04-07,free,True,0.0
U02983,2024-06-09,,free,False,0.0
U02984,2023-03-05,2023-05-04,free,True,0.0
U02985,2023-11-03,,free,False,0.0
U02986,2023-09-24,,free,False,0.0
U02987,2023-07-22,2024-12-13,enterprise,True,199.0
U02988,2023-02-18,2024-02-13,free,True,0.0
U02989,2024-02-23,2024-09-20,free,True,0.0
U02990,2024-04-08,,free,False,0.0
U02991,2023-11-04,2024-05-02,pro,True,49.0
U02992,2023-05-21,2023-06-20,pro,True,49.0
U02993,2024-04-18,,free,False,0.0
U02994,2023-04-15,,free,False,0.0
U02995,2023-06-26,2024-01-22,free,True,0.0
U02996,2023-06-12,2024-06-06,free,True,0.0
U02997,2023-03-11,2023-04-10,free,True,0.0
U02998,2023-03-05,,free,False,0.0
U02999,2023-08-16,,free,False,0.0
U03000,2023-07-04,2024-09-26,free,True,0.0
U03001,2023-09-11,2024-06-07,free,True,0.0
U03002,2024-02-15,,free,False,0.0
U03003,2024-01-17,,free,False,0.0
U03004,2023-05-22,2023-06-21,pro,True,49.0
U03005,2023-10-15,2023-11-14,enterprise,True,199.0
U03006,2023-04-30,2024-08-22,enterprise,True,199.0
U03007,2023-01-23,,free,False,0.0
U03008,2023-04-21,2023-08-19,free,True,0.0
U03009,2023-08-31,2023-11-29,pro,True,49.0
U03010,2024-05-19,2024-07-18,free,True,0.0
U03011,2023-05-12,,free,False,0.0
U03012,2023-04-05,,free,False,0.0
U03013,2023-12-06,,free,False,0.0
U03014,2023-07-01,2024-02-26,pro,True,49.0
U03015,2023-03-24,2024-01-18,enterprise,True,199.0
U03016,2024-05-20,2025-07-14,enterprise,True,199.0
U03017,2023-03-21,2023-04-20,enterprise,True,199.0
U03018,2023-06-22,,free,False,0.0
U03019,2024-03-19,,free,False,0.0
U03020,2024-02-18,2024-07-17,free,True,0.0
U03021,2024-05-23,,free,False,0.0
U03022,2023-02-05,2023-06-05,free,True,0.0
U03023,2024-01-27,,free,False,0.0
U03024,2024-03-21,2024-07-19,free,True,0.0
U03025,2023-07-17,2023-12-14,pro,True,49.0
U03026,2024-01-15,2024-04-14,free,True,0.0
U03027,2023-09-17,2023-11-16,free,True,0.0
U03028,2023-07-11,,free,False,0.0
U03029,2023-11-07,2025-04-30,enterprise,True,199.0
U03030,2023-12-02,2025-05-25,pro,True,49.0
U03031,2024-04-01,,free,False,0.0
U03032,2023-06-17,2023-10-15,enterprise,True,199.0
U03033,2023-02-15,2023-03-17,free,True,0.0
U03034,2023-09-29,2024-10-23,enterprise,True,199.0
U03035,2023-10-30,,free,False,0.0
U03036,2024-07-12,2024-11-09,free,True,0.0
U03037,2024-02-26,,free,False,0.0
U03038,2024-05-23,2024-08-21,free,True,0.0
U03039,2023-04-17,2023-07-16,pro,True,49.0
U03040,2023-05-29,2024-01-24,enterprise,True,199.0
U03041,2023-10-14,,free,False,0.0
U03042,2024-01-28,,free,False,0.0
U03043,2023-05-21,,free,False,0.0
U03044,2024-03-05,,free,False,0.0
U03045,2023-08-27,2024-08-21,enterprise,True,199.0
U03046,2024-06-22,,free,False,0.0
U03047,2023-09-13,,free,False,0.0
U03048,2023-02-13,2024-02-08,enterprise,True,199.0
U03049,2024-01-27,,free,False,0.0
U03050,2024-01-03,,free,False,0.0
U03051,2024-05-06,,free,False,0.0
U03052,2024-05-11,,free,False,0.0
U03053,2023-12-26,2024-02-24,free,True,0.0
U03054,2024-05-29,,free,False,0.0
U03055,2023-11-26,2025-05-19,enterprise,True,199.0
U03056,2024-03-05,2024-05-04,pro,True,49.0
U03057,2023-10-14,2025-01-06,pro,True,49.0
U03058,2023-07-31,2023-11-28,pro,True,49.0
U03059,2023-01-27,,free,False,0.0
U03060,2023-11-23,,free,False,0.0
U03061,2023-09-19,2024-05-16,pro,True,49.0
U03062,2023-02-26,2023-08-25,free,True,0.0
U03063,2023-10-15,,free,False,0.0
U03064,2023-03-01,,free,False,0.0
U03065,2024-05-27,2024-09-24,pro,True,49.0
U03066,2024-07-09,2024-08-08,free,True,0.0
U03067,2024-01-02,,free,False,0.0
U03068,2023-08-27,,free,False,0.0
U03069,2023-06-24,2024-12-15,pro,True,49.0
U03070,2023-06-01,2023-07-31,free,True,0.0
U03071,2023-10-15,2023-12-14,free,True,0.0
U03072,2023-09-25,2023-12-24,pro,True,49.0
U03073,2023-10-04,2024-03-02,pro,True,49.0
U03074,2024-06-30,,free,False,0.0
U03075,2023-03-10,2023-05-09,free,True,0.0
U03076,2023-09-11,2024-02-08,free,True,0.0
U03077,2024-03-12,2024-05-11,enterprise,True,199.0
U03078,2023-12-31,2024-01-30,free,True,0.0
U03079,2023-06-27,,free,False,0.0
U03080,2023-06-30,,free,False,0.0
U03081,2023-09-26,2023-10-26,enterprise,True,199.0
U03082,2023-12-23,2024-03-22,pro,True,49.0
U03083,2024-02-01,2024-05-01,free,True,0.0
U03084,2023-02-22,2023-04-23,free,True,0.0
U03085,2023-12-27,2024-02-25,enterprise,True,199.0
U03086,2023-07-11,2023-10-09,pro,True,49.0
U03087,2023-07-23,2024-07-17,enterprise,True,199.0
U03088,2024-05-31,2025-02-25,pro,True,49.0
U03089,2023-11-30,2024-02-28,free,True,0.0
U03090,2023-06-29,,free,False,0.0
U03091,2024-06-30,2025-04-26,enterprise,True,199.0
U03092,2023-02-08,,free,False,0.0
U03093,2023-04-03,,free,False,0.0
U03094,2023-02-27,,free,False,0.0
U03095,2023-09-02,2024-08-27,enterprise,True,199.0
U03096,2023-09-25,2023-10-25,free,True,0.0
U03097,2023-01-21,,free,False,0.0
U03098,2024-07-09,2024-08-08,pro,True,49.0
U03099,2024-05-29,2024-07-28,pro,True,49.0
U03100,2023-01-28,2023-02-27,enterprise,True,199.0
U03101,2024-01-11,2024-05-10,free,True,0.0
U03102,2023-07-26,,free,False,0.0
U03103,2023-06-28,2024-12-19,free,True,0.0
U03104,2024-02-09,2024-04-09,enterprise,True,199.0
U03105,2023-08-03,2023-10-02,free,True,0.0
U03106,2023-12-23,2024-05-21,enterprise,True,199.0
U03107,2023-03-02,,free,False,0.0
U03108,2023-01-23,,free,False,0.0
U03109,2023-07-02,2023-08-01,free,True,0.0
U03110,2023-07-19,2023-08-18,enterprise,True,199.0
U03111,2023-05-17,2024-07-10,enterprise,True,199.0
U03112,2024-06-22,2025-11-14,pro,True,49.0
U03113,2024-01-09,,free,False,0.0
U03114,2023-03-21,2024-09-11,pro,True,49.0
U03115,2024-03-11,2024-06-09,pro,True,49.0
U03116,2024-02-10,,free,False,0.0
U03117,2023-05-11,2024-03-06,enterprise,True,199.0
U03118,2023-12-11,,free,False,0.0
U03119,2023-12-23,2024-03-22,enterprise,True,199.0
U03120,2023-12-27,2025-03-21,pro,True,49.0
U03121,2023-05-20,,free,False,0.0
U03122,2023-06-11,,free,False,0.0
U03123,2024-03-23,,free,False,0.0
U03124,2024-06-30,2025-05-26,free,True,0.0
U03125,2023-11-21,,free,False,0.0
U03126,2023-08-19,2025-02-09,pro,True,49.0
U03127,2024-01-01,,free,False,0.0
U03128,2023-08-17,,free,False,0.0
U03129,2023-07-15,2024-02-10,enterprise,True,199.0
U03130,2024-01-23,,free,False,0.0
U03131,2024-01-03,2024-04-02,pro,True,49.0
U03132,2023-10-29,,free,False,0.0
U03133,2023-05-14,2023-10-11,pro,True,49.0
U03134,2023-08-13,2023-09-12,free,True,0.0
U03135,2023-01-07,2023-08-05,pro,True,49.0
U03136,2024-03-30,2024-06-28,pro,True,49.0
U03137,2023-03-20,2023-09-16,enterprise,True,199.0
U03138,2023-09-01,2024-03-29,free,True,0.0
U03139,2024-01-06,2024-05-05,free,True,0.0
U03140,2023-08-21,2024-02-17,pro,True,49.0
U03141,2023-06-03,2023-10-01,free,True,0.0
U03142,2024-05-23,,free,False,0.0
U03143,2023-07-13,2023-12-10,free,True,0.0
U03144,2024-01-29,2024-09-25,free,True,0.0
U03145,2023-03-21,,free,False,0.0
U03146,2023-09-01,,free,False,0.0
U03147,2023-12-22,,free,False,0.0
U03148,2023-11-24,,free,False,0.0
U03149,2023-06-21,,free,False,0.0
U03150,2023-04-10,2023-12-06,pro,True,49.0
U03151,2024-01-26,2024-10-22,enterprise,True,199.0
U03152,2024-04-02,,free,False,0.0
U03153,2023-02-21,2023-03-23,pro,True,49.0
U03154,2023-11-05,2024-02-03,enterprise,True,199.0
U03155,2023-08-18,2024-02-14,pro,True,49.0
U03156,2023-10-10,2023-12-09,enterprise,True,199.0
U03157,2023-03-11,,free,False,0.0
U03158,2024-02-08,2024-05-08,pro,True,49.0
U03159,2023-10-04,2024-03-02,pro,True,49.0
U03160,2023-05-13,2023-09-10,free,True,0.0
U03161,2023-01-10,2023-03-11,pro,True,49.0
